year,julian-day,standard-time,leaftemp,GW,leaf-air-temp-diff
2023,201,0,35.0789501358782,1e-05,-1.41904986412177
2023,201,1,32.3834306598254,1e-05,-2.24056934017465
2023,201,2,20.4948787127851,1e-05,-10.3791212872149
2023,201,3,20.6904090950928,1e-05,-10.2345909049073
2023,201,4,20.2960620260062,1e-05,-9.99693797399384
2023,201,5,18.9877320707332,1e-05,-10.0772679292668
2023,201,6,22.0961905094634,1e-05,-8.87980949053661
2023,201,7,31.6742340948307,0.106393579099653,-1.92576590516935
2023,201,8,33.7855795772096,0.184612785166171,-2.38742042279041
2023,201,9,34.8337959749966,0.222675886318527,-3.19820402500335
2023,201,10,35.6656761861417,0.231453080129825,-3.37157381385835
2023,201,11,38.2995805767988,0.220044080413496,-2.10652942320117
2023,201,12,39.9760740939613,0.205924269959098,-2.00261590603871
2023,201,13,41.421140199952,0.186816934760605,-2.09575980004804
2023,201,14,41.9933301467486,0.17507213097273,-2.14019985325139
2023,201,15,42.5802965667717,0.159300368214375,-2.59903343322833
2023,201,16,42.9867337799033,0.142269617457381,-2.50203622009668
2023,201,17,42.2642801584413,0.122940048214059,-2.49039984155872
2023,201,18,42.323295169525,0.0739124218903882,-2.28005483047501
2023,201,19,42.257223770671,1e-05,-1.48554622932898
2023,201,20,40.8567153287067,1e-05,-1.38625467129333
2023,201,21,39.999125038564,1e-05,-1.45554496143605
2023,201,22,38.7141059891404,1e-05,-1.54600401085963
2023,201,23,37.3947847090253,1e-05,-1.45938529097472
2023,202,0,36.6577015830409,1e-05,-1.34962841695911
2023,202,1,35.9644477396784,1e-05,-1.34579226032162
2023,202,2,33.7023716688261,1e-05,-1.55310833117391
2023,202,3,33.5943411219454,1e-05,-1.27053887805462
2023,202,4,20.0939651914831,1e-05,-11.3649848085169
2023,202,5,28.0524929562774,1e-05,-2.1751370437226
2023,202,6,31.2547136433557,0.0246792639674572,-0.859596356644278
2023,202,7,30.6687619862115,0.100265539257372,-1.18796801378852
2023,202,8,31.2698189457551,0.199112000910817,-1.32966105424486
2023,202,9,32.6315783627733,0.241458937069303,-1.25399163722675
2023,202,10,33.8847032964513,0.256666399432555,-1.36346670354872
2023,202,11,35.9088669758425,0.250632989960594,-1.69758302415754
2023,202,12,37.5024370782957,0.236011073289735,-1.79061292170432
2023,202,13,39.3340953851823,0.219985729026309,-1.63720461481768
2023,202,14,40.0580908755454,0.199330629760274,-1.8686491244546
2023,202,15,40.4676574980701,0.186622447939702,-2.08475250192986
2023,202,16,40.692998296141,0.166632191981735,-2.45615170385902
2023,202,17,41.3073746008488,0.123422333564806,-2.56632539915118
2023,202,18,41.4197294433699,0.0735780448549276,-2.19270055663012
2023,202,19,41.1817569447906,0.046821737664024,-1.55363305520945
2023,202,20,39.1979738877988,1e-05,-2.35560611220119
2023,202,21,36.4057119037787,1e-05,-1.91607809622133
2023,202,22,36.8628254887875,1e-05,-1.42835451121255
2023,202,23,36.4387641378312,1e-05,-0.738385862168755
2023,203,0,35.7841917332877,1e-05,-1.13610826671228
2023,203,1,34.5029591090786,1e-05,-1.44901089092136
2023,203,2,34.1032818565123,1e-05,-1.02099814348773
2023,203,3,23.2005727426269,1e-05,-10.3630172573731
2023,203,4,22.7720884356728,1e-05,-10.4131915643272
2023,203,5,21.9846940608673,1e-05,-10.2358159391327
2023,203,6,30.0264043623024,1e-05,-2.3929456376976
2023,203,7,30.3339465029405,0.0935297565377503,-2.9824234970595
2023,203,8,32.5318209224683,0.19402497180754,-3.49564907753171
2023,203,9,34.1376750332569,0.197298872110594,-3.58331496674311
2023,203,10,35.7688514729632,0.222412752171461,-3.54699852703678
2023,203,11,38.8022263328027,0.217386260514876,-2.11719366719729
2023,203,12,38.1092048490812,0.223236416337277,-3.05496515091877
2023,203,13,40.3603418820813,0.203761178823264,-2.19532811791873
2023,203,14,41.2571456784734,0.186317567253446,-2.24394432152661
2023,203,15,40.8169221653395,0.177851546979634,-2.93714783466045
2023,203,16,42.2433133490931,0.149516563656002,-2.52918665090694
2023,203,17,41.9763273064067,0.125325218685885,-2.6406126935933
2023,203,18,41.583181288716,0.0801331866517927,-2.30188871128396
2023,203,19,41.6712164492653,0.00735245501347773,-1.42564355073466
2023,203,20,39.9161366946488,1e-05,-1.35635330535118
2023,203,21,39.4865833718096,1e-05,-1.37407662819039
2023,203,22,37.4738932700849,1e-05,-2.38164672991514
2023,203,23,35.8719736837333,1e-05,-0.901566316266745
2023,204,0,32.4255107993611,1e-05,-0.75131920063891
2023,204,1,30.7608738316554,1e-05,-0.894566168344586
2023,204,2,30.7824469760293,1e-05,-1.03587302397073
2023,204,3,30.6588173841234,1e-05,-1.1821026158766
2023,204,4,27.655928662818,1e-05,-3.83024133718198
