"TIMESTAMP","RECORD","DateTime(1)","DateTime(9)","DateTime(4)","DateTime(5)","Target","BattVolt_Avg","Pnl_Tmp_Avg","WindSpeed_Avg","AirT_Avg","AirRH_Avg","mV_tpile_Avg(1)","mV_tpile_Avg(2)","TbodyC_Avg(1)","TbodyC_Avg(2)","TtarRC_Avg","TtarHC_Avg","TadjH_Avg","T_Diffrns_Avg","PID_out_Avg","PID_lmt_Avg","ScldOut_Avg","TrelayBox_Avg"
"2023-09-09 14:40:00",14754,2023,252,14,40,3,13.02269,47.08482,1.759,42.72182,9.445426,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",47.1579
"2023-09-09 14:45:00",14755,2023,252,14,45,3,13.02232,47.08482,2.780333,43.28199,9.026709,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",47.11094
"2023-09-09 14:50:00",14756,2023,252,14,50,3,13.0203,47.03391,2.055,42.82798,9.254687,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",46.97132
"2023-09-09 14:55:00",14757,2023,252,14,55,3,13.01938,47.0016,1.873667,42.42141,9.505145,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",46.77194
"2023-09-09 15:00:00",14758,2023,252,15,0,3,13.01736,46.92818,1.2961,42.66083,9.654557,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",46.71416
"2023-09-09 15:05:00",14759,2023,252,15,5,3,13.01625,46.92442,1.561667,42.90704,9.433846,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",46.84092
"2023-09-09 15:10:00",14760,2023,252,15,10,3,13.01625,46.91312,2.108333,43.05837,9.320311,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",46.76698
"2023-09-09 15:15:00",14761,2023,252,15,15,3,13.01607,46.91116,1.953667,43.07418,9.469776,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",46.75457
"2023-09-09 15:20:00",14762,2023,252,15,20,3,13.01423,46.84684,1.575,42.94995,9.397556,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",46.62233
"2023-09-09 15:25:00",14763,2023,252,15,25,3,13.01386,46.79224,2.393667,43.26617,9.099311,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",46.57816
"2023-09-09 15:30:00",14764,2023,252,15,30,3,13.01221,46.72823,1.727,43.24359,9.080858,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",46.51935
"2023-09-09 15:35:00",14765,2023,252,15,35,3,13.01018,46.68493,2.785667,43.2323,9.039267,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",46.47602
"2023-09-09 15:40:00",14766,2023,252,15,40,3,13.00963,46.58364,2.129667,43.01771,9.37826,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",46.12903
"2023-09-09 15:45:00",14767,2023,252,15,45,3,13.00871,46.47181,2.124333,43.03804,9.326926,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",46.00141
"2023-09-09 15:50:00",14768,2023,252,15,50,3,13.00742,46.3858,1.999,42.99512,9.2949,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",45.93625
"2023-09-09 15:55:00",14769,2023,252,15,55,3,13.00687,46.27262,1.687,43.17583,9.206563,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",45.85434
"2023-09-09 16:00:00",14770,2023,252,16,0,3,13.00595,46.19354,2.036333,43.13743,9.144795,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",45.78566
"2023-09-09 16:05:00",14771,2023,252,16,5,3,13.0054,46.09963,1.4321,43.09451,9.35347,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",45.66551
"2023-09-09 16:10:00",14772,2023,252,16,10,3,13.00485,46.02636,2.076333,43.51012,8.957232,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",45.68638
"2023-09-09 16:15:00",14773,2023,252,16,15,3,13.00467,45.96062,2.652333,43.34523,9.234485,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",45.64676
"2023-09-09 16:20:00",14774,2023,252,16,20,3,13.00136,45.87168,1.503,42.94769,9.391845,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",45.40594
"2023-09-09 16:25:00",14775,2023,252,16,25,3,13.00151,45.77574,1.340333,43.06504,9.13798,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",45.30467
"2023-09-09 16:30:00",14776,2023,252,16,30,3,13.00144,45.68439,2.705667,43.05783,9.070313,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",45.21324
"2023-09-09 16:35:00",14777,2023,252,16,35,3,13.00006,45.55982,0.8391666,43.10463,9.168634,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",45.08856
"2023-09-09 16:40:00",14778,2023,252,16,40,3,12.99668,45.47126,1.397433,42.94386,9.248791,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",44.9999
"2023-09-09 16:45:00",14779,2023,252,16,45,3,12.99774,45.37072,2.148333,43.0475,9.31464,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",44.89928
"2023-09-09 16:50:00",14780,2023,252,16,50,3,12.99642,45.2613,2.049667,43.28907,9.219044,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",44.92079
"2023-09-09 16:55:00",14781,2023,252,16,55,3,12.99539,45.15316,1.328733,43.0489,9.520594,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",44.68151
"2023-09-09 17:00:00",14782,2023,252,17,0,3,12.99436,45.04833,1.793667,43.18376,9.377539,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",44.57658
"2023-09-09 17:05:00",14783,2023,252,17,5,3,12.9943,44.94011,1.551,43.19688,9.277628,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",44.46825
"2023-09-09 17:10:00",14784,2023,252,17,10,3,12.99297,44.8337,1.663,43.02042,9.542165,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",44.36173
"2023-09-09 17:15:00",14785,2023,252,17,15,3,12.9922,44.69965,1.639,42.90956,9.497432,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",44.19605
"2023-09-09 17:20:00",14786,2023,252,17,20,3,12.99071,44.55845,1.3474,42.79199,9.385486,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",43.92868
"2023-09-09 17:25:00",14787,2023,252,17,25,3,12.98941,44.39872,1.905667,42.78741,9.690896,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",43.76874
"2023-09-09 17:30:00",14788,2023,252,17,30,3,12.9883,44.23063,2.0961,42.8348,9.506288,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",43.60044
"2023-09-09 17:35:00",14789,2023,252,17,35,3,12.98683,44.05592,1.353667,42.79863,9.424088,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",43.40973
"2023-09-09 17:40:00",14790,2023,252,17,40,3,12.98646,43.87066,1.908333,42.53434,9.442027,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",43.0822
"2023-09-09 17:45:00",14791,2023,252,17,45,3,12.9848,43.66521,1.788333,42.39204,9.437031,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",42.87643
"2023-09-09 17:50:00",14792,2023,252,17,50,3,12.98351,43.44321,1.839,42.44399,9.326221,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",42.65406
"2023-09-09 17:55:00",14793,2023,252,17,55,3,12.98333,43.20433,1.647,42.41011,9.159551,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",42.29362
"2023-09-09 18:00:00",14794,2023,252,18,0,3,12.98333,42.94181,1.444333,42.30169,9.330503,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",41.99371
"2023-09-09 18:05:00",14795,2023,252,18,5,3,12.98223,42.6847,1.351,42.23845,9.569171,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",41.72555
"2023-09-09 18:10:00",14796,2023,252,18,10,3,12.98057,42.43287,1.529667,42.0329,9.868278,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",41.33069
"2023-09-09 18:15:00",14797,2023,252,18,15,3,12.97984,42.15069,1.628333,41.7099,10.57091,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",41.0426
"2023-09-09 18:20:00",14798,2023,252,18,20,3,12.97892,41.86497,1.189433,41.5789,10.49833,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",40.71393
"2023-09-09 18:25:00",14799,2023,252,18,25,3,12.99492,41.56426,1.029433,41.45692,10.76456,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",40.29614
"2023-09-09 18:30:00",14800,2023,252,18,30,3,13.00577,41.24014,0.7469333,41.19717,11.18243,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",39.85996
"2023-09-09 18:35:00",14801,2023,252,18,35,3,13.00264,40.88521,0.8487333,40.84481,11.62015,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",39.30791
"2023-09-09 18:40:00",14802,2023,252,18,40,3,12.99345,40.50694,1.364333,40.69573,11.57099,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",38.9178
"2023-09-09 18:45:00",14803,2023,252,18,45,3,12.98278,40.16323,1.660333,40.66411,11.52807,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",38.67916
"2023-09-09 18:50:00",14804,2023,252,18,50,3,12.97413,39.85439,1.0823,40.59861,11.61225,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",38.44374
"2023-09-09 18:55:00",14805,2023,252,18,55,3,12.96965,39.55684,1.030533,40.38249,11.67654,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",38.28349
"2023-09-09 19:00:00",14806,2023,252,19,0,3,12.96872,39.24484,1.383,40.34853,11.65849,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",37.97066
"2023-09-09 19:05:00",14807,2023,252,19,5,3,12.96846,38.98285,1.620333,40.3108,11.70064,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",37.84094
"2023-09-09 19:10:00",14808,2023,252,19,10,3,12.96667,38.76527,1.489667,40.27495,11.69742,1.642661,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",37.80902
"2023-09-09 19:15:00",14809,2023,252,19,15,3,12.9655,38.57723,1.495,40.16613,11.78593,0.9217723,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",37.7536
"2023-09-09 19:20:00",14810,2023,252,19,20,3,12.96507,38.40282,1.215,40.06754,11.88808,0.3838434,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",37.60549
"2023-09-09 19:25:00",14811,2023,252,19,25,3,12.96464,38.23955,1.271,39.86608,12.02406,-0.1044021,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",37.44195
