year,julian-day,standard-time,solar,rain,wind,T-air,T-soil,D-MD,GW,E-MD,P-PD,P-MD,K-plant
2023,213,6,58.53391684901531,6.32,0.755,29.553,29.30000000000001,1.874251892854667,,,,,
2023,213,7,144.9671772428884,0.0,2.01,31.2445,29.620000000000005,2.356500944133994,,,,,
2023,213,8,233.04157549234137,0.0,1.76,33.641,30.680000000000007,3.0991018987896,,,,,
2023,213,9,309.0809628008752,0.0,0.755,35.7025,32.08000000000004,3.933561762172793,,,,,
2023,213,10,364.05908096280086,0.0,1.01,37.3155,33.710000000000036,4.478508222936998,,,,,
2023,213,11,395.5142231947483,0.0,1.01,38.268,35.51000000000005,4.853660083788228,,,,,
2023,213,12,399.34354485776805,6.32,1.26,39.7865,37.26000000000005,5.408405417605863,,,,,
2023,213,13,363.5120350109409,0.0,1.51,40.401,38.870000000000005,5.667635591102127,,,,,
2023,213,14,281.1816192560175,0.0,1.76,40.1285,40.25,5.697524836232016,,,,,
2023,213,15,214.7155361050328,0.0,2.01,40.848,41.24000000000001,5.923437410792713,,,,,
2023,213,16,192.01312910284463,0.0,3.02,40.53,41.74000000000001,5.89267053199794,,,,,
2023,213,17,106.40043763676148,0.0,1.51,40.3435,41.75,5.845817467627838,,,,,
2023,213,18,31.72866520787746,6.32,1.76,38.9815,41.35000000000002,5.361905230741951,,,,,
2023,213,19,1.6411378555798684,0.0,1.26,38.1705,40.59000000000003,5.092489289549278,,,,,
2023,213,20,0.0,0.0,0.5,37.549,38.900000000000034,4.888322540429546,,,,,
2023,213,21,0.0,0.0,0.0,36.201,37.23000000000002,4.394433874451156,,,,,
2023,213,22,0.0,0.0,0.5,36.079,35.76000000000005,4.260624039397339,,,,,
2023,213,23,0.0,0.0,1.01,35.783,34.379999999999995,4.2124634529367695,,,,,
2023,214,0,0.0,6.32,1.76,35.2485,33.110000000000014,4.058824370721632,,,,,
2023,214,1,0.0,0.0,2.01,34.7835,31.99000000000001,3.872371925807917,,,,,
2023,214,2,0.0,0.0,2.01,34.163,30.920000000000016,3.652586201321856,,,,,
2023,214,3,0.0,0.0,2.265,33.822,29.920000000000016,3.5469379118861775,,,,,
2023,214,4,0.0,0.0,1.76,33.4175,29.05000000000001,3.44447469362987,,,,,
2023,214,5,3.008752735229759,0.0,0.505,33.0665,28.370000000000005,3.3622287019081094,,,,,
2023,214,6,48.14004376367615,6.32,0.25,33.7075,27.890000000000043,3.437932921469842,,,,,
2023,214,7,140.0437636761488,0.0,0.5,35.81,28.370000000000005,4.05397476485974,,,,,
2023,214,8,220.1859956236324,0.0,0.5,36.8645,29.760000000000048,4.400994684785257,,,,,
2023,214,9,299.23413566739606,0.0,1.01,37.467,31.410000000000025,4.570291060813099,,,,,
2023,214,10,328.2275711159737,0.0,1.01,38.714,33.25,4.995907492103589,,,,,
2023,214,11,358.5886214442013,0.0,1.51,39.687,35.200000000000045,5.357949259170063,,,,,
2023,214,12,317.2866520787746,6.32,1.26,40.5635,37.09000000000003,5.770039624478933,,,,,
2023,214,13,340.26258205689277,0.0,2.265,41.401,38.80000000000001,6.139018230407627,,,,,
2023,214,14,304.4310722100656,0.0,2.52,40.418,40.30000000000001,5.952058286676627,,,,,
2023,214,15,229.7592997811816,0.0,2.265,41.769,41.410000000000025,6.52278403349856,,,,,
2023,214,16,187.363238512035,0.0,3.52,41.502,42.02000000000004,6.455632132124942,,,,,
2023,214,17,106.1269146608315,0.0,3.02,41.038,42.120000000000005,6.275882378025238,,,,,
2023,214,18,29.814004376367613,6.32,2.52,39.916,41.77000000000004,5.839119287387108,,,,,
2023,214,19,1.0940919037199124,0.0,2.265,38.9245,41.02000000000004,5.484894828289058,,,,,
2023,214,20,0.0,0.0,1.26,38.2955,39.30000000000001,5.268472155651388,,,,,
2023,214,21,0.0,0.0,1.01,37.3435,37.59000000000003,4.914030034619431,,,,,
2023,214,22,0.0,0.0,1.26,36.8645,36.10000000000002,4.687745046683446,,,,,
2023,214,23,0.0,0.0,1.51,35.73,34.68000000000001,4.302715617910905,,,,,
2023,215,0,0.0,6.32,1.51,34.665,33.379999999999995,3.943679607734796,,,,,
2023,215,1,0.0,0.0,1.765,34.269,32.24000000000001,3.7255213500965705,,,,,
2023,215,2,0.0,0.0,1.76,34.084,31.15000000000003,3.692709141938433,,,,,
2023,215,3,0.0,0.0,1.01,33.0145,30.140000000000043,3.43303017007733,,,,,
2023,215,4,0.0,0.0,1.26,31.625,29.24000000000001,3.018127831123824,,,,,
2023,215,5,3.282275711159737,0.0,1.76,31.256,28.40000000000003,2.9509741757993275,,,,,
2023,215,6,51.1487964989059,6.32,0.5,32.4715,27.710000000000036,3.0854673087666065,,,,,
2023,215,7,125.54704595185994,0.0,1.01,34.071,28.0,3.5297163482270935,,,,,
2023,215,8,189.8249452954048,0.0,0.5,35.9715,29.480000000000015,4.182126595222337,,,,,
2023,215,9,305.79868708971554,0.0,0.5,37.9805,31.210000000000036,4.898026839916437,,,,,
2023,215,10,363.78555798687086,0.0,0.755,39.42,33.19,5.453728003925777,,,,,
2023,215,11,396.33479212253826,0.0,1.26,41.2975,35.31,6.220233381856264,,,,,
2023,215,12,398.5229759299781,6.32,1.76,41.957,37.360000000000014,6.522113116369056,,,,,
2023,215,13,289.11378555798683,0.0,1.76,41.125,39.19,6.253897672878264,,,,,
2023,215,14,326.3129102844639,0.0,2.52,42.356,40.77000000000004,6.802326976297635,,,,,
2023,215,15,265.8643326039387,0.0,2.52,43.1045,41.900000000000034,7.260759916565322,,,,,
2023,215,16,186.26914660831508,0.0,2.52,43.193,42.5,7.386057129068288,,,,,
2023,215,17,105.85339168490152,0.0,2.77,42.1785,42.55000000000001,7.09136534023058,,,,,
2023,215,18,30.908096280087527,6.32,3.02,40.9965,42.110000000000014,6.690222702976311,,,,,
2023,215,19,1.3676148796498906,0.0,2.265,39.4885,41.21000000000003,6.177741022842995,,,,,
2023,215,20,0.0,0.0,1.51,38.8825,39.19,5.969711895971695,,,,,
2023,215,21,0.0,0.0,1.01,37.3845,37.170000000000016,5.4283961259185,,,,,
2023,215,22,0.0,0.0,1.01,35.7535,35.39000000000004,4.847916898370556,,,,,
2023,215,23,0.0,0.0,1.01,34.2945,33.68000000000001,4.31518403314063,,,,,
2023,216,0,0.0,6.32,0.5,33.6395,32.08000000000004,4.163090999448666,,,,,
2023,216,1,0.0,0.0,0.505,32.358,30.670000000000016,3.68476740051296,,,,,
2023,216,2,0.0,0.0,0.25,29.9865,29.32000000000005,3.2216934157148702,,,,,
2023,216,3,0.0,0.0,0.0,28.4065,28.06,2.731635328729045,,,,,
2023,216,4,0.0,0.0,0.0,27.789,26.94,2.5529796838802365,,,,,
2023,216,5,3.282275711159737,0.0,0.0,28.37,25.879999999999995,2.6543693493991913,,,,,
2023,216,6,60.99562363238512,6.32,0.5,30.7355,24.970000000000027,3.1569646806241902,,,,,
2023,216,7,149.890590809628,0.0,1.005,33.5875,25.090000000000032,3.9325363568096714,,,,,
2023,216,8,237.417943107221,0.0,1.26,35.7445,26.69,4.6637737610078585,,,,,
2023,216,9,313.18380743982493,0.0,1.01,37.9215,28.730000000000015,5.367679137478478,,,,,
2023,216,10,368.70897155361047,0.0,0.755,40.077,31.03000000000003,6.178568165625934,,,,,
2023,216,11,398.5229759299781,0.0,1.01,41.6195,33.49000000000001,6.8818766003090435,,,,,
2023,216,12,400.9846827133479,6.32,1.26,42.6155,35.870000000000005,7.370080134172915,,,,,
2023,216,13,380.7439824945295,0.0,1.51,43.1365,38.03000000000003,7.603865099163649,,,,,
2023,216,14,332.6039387308534,0.0,1.26,43.7385,39.920000000000016,7.917640062326682,,,,,
2023,216,15,264.7702407002188,0.0,1.51,44.0735,41.34000000000003,8.115787532538102,,,,,
2023,216,16,185.72210065645513,0.0,1.51,43.967,42.18000000000001,8.093874310229541,,,,,
2023,216,17,103.6652078774617,0.0,1.26,43.7075,42.450000000000045,7.976690275896053,,,,,
2023,216,18,29.540481400437635,6.32,0.5,42.2875,42.160000000000025,7.373662351114472,,,,,
2023,216,19,1.3676148796498906,0.0,0.25,40.1435,41.22000000000003,6.498064653115691,,,,,
2023,216,20,0.0,0.0,0.5,38.34,39.06,5.736997120998372,,,,,
2023,216,21,0.0,0.0,0.25,36.6485,36.97000000000003,5.159511464684288,,,,,
2023,216,22,0.0,0.0,1.51,37.8665,35.120000000000005,5.489952226011411,,,,,
2023,216,23,0.0,0.0,2.515,37.2055,33.39000000000004,5.2075112090963485,,,,,
2023,217,0,0.0,6.32,2.52,35.9175,31.82000000000005,4.841514387919415,,,,,
2023,217,1,0.0,0.0,2.015,33.615,30.430000000000007,4.139161287265178,,,,,
2023,217,2,0.0,0.0,0.755,32.5875,29.120000000000005,3.801589137540643,,,,,
2023,217,3,0.0,0.0,0.25,31.472,27.930000000000007,3.5692039380518725,,,,,
2023,217,4,0.0,0.0,0.0,28.6295,26.870000000000005,2.904509075727009,,,,,
2023,217,5,3.282275711159737,0.0,0.0,27.79,25.910000000000025,2.6016885751678616,,,,,
2023,217,6,59.901531728665205,6.32,0.0,31.459,25.120000000000005,3.3566362326271513,,,,,
2023,217,7,149.07002188183807,0.0,1.26,33.379,25.32000000000005,3.915214790054214,,,,,
2023,217,8,236.59737417943103,0.0,1.005,36.3415,26.970000000000027,4.752502038721297,,,,,
2023,217,9,312.36323851203497,0.0,0.5,38.758,29.04000000000002,5.757188260578929,,,,,
2023,217,10,368.4354485776805,0.0,1.01,40.386,31.32000000000005,6.424227603850745,,,,,
2023,217,11,399.0700218818381,0.0,1.01,42.0455,33.73000000000002,7.074913043379173,,,,,
2023,217,12,402.07877461706784,6.32,1.26,42.5805,36.03000000000003,7.39889663486812,,,,,
2023,217,13,379.1028446389497,0.0,1.51,44.5655,38.110000000000014,8.371725066664913,,,,,
2023,217,14,332.6039387308534,0.0,2.515,44.6575,39.93000000000001,8.48694409842276,,,,,
2023,217,15,266.41137855579865,0.0,3.02,45.0775,41.29000000000002,8.735063659325467,,,,,
2023,217,16,187.363238512035,0.0,3.27,44.735,42.110000000000014,8.691241288746633,,,,,
2023,217,17,105.0328227571116,0.0,3.52,43.892,42.39000000000004,8.24364947059218,,,,,
2023,217,18,29.540481400437635,6.32,2.77,42.3005,42.120000000000005,7.557947950282415,,,,,
2023,217,19,1.3676148796498906,0.0,2.01,40.935,41.18000000000001,7.037001033002928,,,,,
2023,217,20,0.0,0.0,1.01,39.462,38.98000000000002,6.491779339593039,,,,,
2023,217,21,0.0,0.0,0.0,37.715,36.82000000000005,5.781298846500758,,,,,
2023,217,22,0.0,0.0,0.25,37.015,34.920000000000016,5.565433246837906,,,,,
2023,217,23,0.0,0.0,0.755,35.716,33.160000000000025,5.042798187719533,,,,,
2023,218,0,0.0,6.32,1.51,35.866,31.56,5.078666653013805,,,,,
2023,218,1,0.0,0.0,2.77,36.3755,30.15000000000003,5.274214633717692,,,,,
2023,218,2,0.0,0.0,3.02,35.302,28.83000000000004,4.92618973975179,,,,,
2023,218,3,0.0,0.0,2.52,32.7425,27.629999999999995,4.149923499601574,,,,,
2023,218,4,0.0,0.0,0.25,30.735,26.56,3.619558139604589,,,,,
2023,218,5,3.008752735229759,0.0,0.0,29.355,25.57000000000005,3.1721578817573644,,,,,
2023,218,6,59.35448577680525,6.32,0.5,31.727,24.74000000000001,3.5907588051366583,,,,,
2023,218,7,148.7964989059081,0.0,0.5,34.021,24.910000000000025,4.199364359254463,,,,,
2023,218,8,235.77680525164112,0.0,1.01,36.0005,26.620000000000005,4.86660939908421,,,,,
2023,218,9,312.36323851203497,0.0,0.5,37.9785,28.69,5.496852306312486,,,,,
2023,218,10,368.70897155361047,0.0,1.01,39.56,30.910000000000025,6.046387354150196,,,,,
2023,218,11,397.9759299781182,0.0,1.51,40.1145,33.210000000000036,6.120365115989259,,,,,
2023,218,12,367.88840262582056,6.32,1.26,41.2705,35.410000000000025,6.547009518024763,,,,,
2023,218,13,358.86214442013124,0.0,1.76,42.2385,37.420000000000016,6.814554413765821,,,,,
2023,218,14,352.57111597374177,0.0,2.265,43.512,39.19,7.123350324402963,,,,,
2023,218,15,271.8818380743982,0.0,3.52,43.541,40.56,7.125201739830882,,,,,
2023,218,16,206.23632385120348,0.0,3.27,42.5945,41.410000000000025,6.578795400672721,,,,,
2023,218,17,108.86214442013129,0.0,2.77,42.5495,41.75,6.415495299420671,,,,,
2023,218,18,29.266958424507656,6.32,2.77,41.2115,41.58000000000004,5.806257583917223,,,,,
2023,218,19,0.8205689277899343,0.0,2.77,40.271,40.82000000000005,5.370177999723352,,,,,
2023,218,20,0.0,0.0,2.52,39.772,38.96000000000003,5.210950053541234,,,,,
2023,218,21,0.0,0.0,2.52,39.2055,37.129999999999995,4.96333442708115,,,,,
2023,218,22,0.0,0.0,2.52,38.463,35.52000000000004,4.724850303633592,,,,,
2023,218,23,0.0,0.0,3.525,37.4805,34.05000000000001,4.331907779124667,,,,,
2023,219,0,0.0,6.32,2.77,36.702,32.710000000000036,4.127335014499649,,,,,
2023,219,1,0.0,0.0,3.02,35.703,31.53000000000003,3.799135556228093,,,,,
2023,219,2,0.0,0.0,4.025,34.5995,30.410000000000025,3.461595145263193,,,,,
2023,219,3,0.0,0.0,3.275,33.3,29.379999999999995,2.9586409591981884,,,,,
2023,219,4,0.0,0.0,3.27,32.433,28.460000000000036,2.632684772506572,,,,,
2023,219,5,2.4617067833698028,0.0,2.015,31.9955,27.79000000000002,2.406725214529933,,,,,
2023,219,6,53.88402625820569,6.32,1.76,32.976,27.340000000000032,2.578638267036848,,,,,
2023,219,7,141.68490153172866,0.0,1.51,34.534,27.77000000000004,2.9582748971387667,,,,,
2023,219,8,226.20350109409188,0.0,0.755,36.227,29.180000000000007,3.4826350233078616,,,,,
2023,219,9,301.1487964989059,0.0,0.5,37.343,30.850000000000023,3.979744257554909,,,,,
2023,219,10,360.22975929978116,0.0,1.51,38.6725,32.660000000000025,4.627230480175378,,,,,
2023,219,11,391.9584245076586,0.0,1.76,40.0425,34.55000000000001,5.29411312076057,,,,,
2023,219,12,397.7024070021882,6.32,2.01,40.7185,36.360000000000014,5.775522160372349,,,,,
2023,219,13,375.2735229759299,0.0,2.77,41.84,38.02000000000004,6.278643729660942,,,,,
2023,219,14,328.2275711159737,0.0,2.77,42.297,39.49000000000001,6.614595629958848,,,,,
2023,219,15,261.2144420131291,0.0,2.77,42.4495,40.610000000000014,6.680287183048441,,,,,
2023,219,16,182.1663019693654,0.0,2.265,42.312,41.27000000000004,6.5906022416359775,,,,,
2023,219,17,99.835886214442,0.0,2.77,41.8985,41.450000000000045,6.404119967078832,,,,,
2023,219,18,27.62582056892779,6.32,2.77,40.531,41.200000000000045,5.881592493591746,,,,,
2023,219,19,1.0940919037199124,0.0,2.01,39.701,40.58000000000004,5.500004830790921,,,,,
2023,219,20,0.0,0.0,1.76,39.3045,39.08000000000004,5.309833948835916,,,,,
2023,219,21,0.0,0.0,2.01,38.644,37.54000000000002,5.038898351882733,,,,,
2023,219,22,0.0,0.0,3.02,37.9635,36.19,4.824040369110814,,,,,
2023,219,23,0.0,0.0,2.52,36.9735,34.879999999999995,4.536976212789265,,,,,
2023,220,0,0.0,6.32,3.27,35.8635,33.64000000000004,4.210494791837366,,,,,
2023,220,1,0.0,0.0,3.02,34.8495,32.54000000000002,3.861443688492697,,,,,
2023,220,2,0.0,0.0,1.51,33.927,31.480000000000015,3.517409448262062,,,,,
2023,220,3,0.0,0.0,1.01,33.717,30.480000000000015,3.4738142892292014,,,,,
2023,220,4,0.0,0.0,1.255,33.0675,29.600000000000023,3.364943600662002,,,,,
2023,220,5,0.8205689277899343,0.0,0.505,32.022,28.83000000000004,2.9629017248122196,,,,,
2023,220,6,7.658643326039387,7.08,1.765,26.917,28.210000000000036,1.4800197252612437,,,,,
2023,220,7,91.0831509846827,0.0,1.255,28.5555,28.52000000000004,1.3200787270656398,,,,,
2023,220,8,199.945295404814,0.0,1.51,31.646,29.610000000000017,1.839614614565414,,,,,
2023,220,9,304.1575492341357,0.0,1.26,35.7305,31.02000000000004,3.362595924724464,,,,,
2023,220,10,365.9737417943107,0.0,1.51,37.291,32.450000000000045,4.195004479554476,,,,,
2023,220,11,375.8205689277899,0.0,1.01,38.8415,34.24000000000001,4.773578480059508,,,,,
2023,220,12,405.3610503282275,6.32,1.26,40.706,36.04000000000002,5.50342079990769,,,,,
2023,220,13,378.5557986870897,0.0,2.01,40.4015,37.73000000000002,5.5395728767810235,,,,,
2023,220,14,329.8687089715536,0.0,2.515,41.112,39.21000000000003,5.822777720581489,,,,,
2023,220,15,258.7527352297593,0.0,2.77,41.942,40.29000000000002,6.0833247327933595,,,,,
2023,220,16,182.98687089715537,0.0,4.28,41.1235,40.879999999999995,5.85766619710679,,,,,
2023,220,17,99.56236323851203,0.0,4.025,40.057,40.96000000000003,5.583295546832341,,,,,
2023,220,18,27.35229759299781,6.32,2.77,39.419,40.610000000000014,5.349663218828724,,,,,
2023,220,19,0.8205689277899343,0.0,2.52,38.5045,39.879999999999995,5.018198061675583,,,,,
2023,220,20,0.0,0.0,3.52,34.296,38.29000000000002,3.620186718373034,,,,,
2023,220,21,0.0,0.0,3.02,33.0015,36.73000000000002,3.09577893974976,,,,,
2023,220,22,0.0,0.0,1.76,31.9575,35.35000000000002,2.771757873595204,,,,,
2023,220,23,0.0,0.0,1.76,31.829,34.10000000000002,2.81999133617035,,,,,
2023,221,0,0.0,6.32,1.51,31.7525,32.97000000000003,2.8523657890138208,,,,,
2023,221,1,0.0,0.0,1.26,31.8805,31.980000000000015,2.8943834259638423,,,,,
2023,221,2,0.0,0.0,1.51,31.4585,31.02000000000004,2.7728949802402747,,,,,
2023,221,3,0.0,0.0,1.01,31.2045,30.110000000000017,2.6603865278664993,,,0.5660000000000001,,
2023,221,4,0.0,0.0,0.5,30.8745,29.32000000000005,2.555056140234617,,,0.5660000000000001,,
2023,221,5,1.3676148796498906,0.0,0.5,30.6465,28.600000000000023,2.486775741461979,,,0.5660000000000001,,
2023,221,6,36.65207877461707,6.32,0.5,31.973,28.010000000000048,2.7409371501300743,,,,,
2023,221,7,140.59080962800874,0.0,1.01,33.954,28.340000000000032,3.28909961509389,415.0,9.891,,,436.154754
2023,221,8,227.84463894967175,0.0,1.01,35.489,29.57000000000005,3.659240318761097,415.0,9.891,,,436.154754
2023,221,9,303.6105032822757,0.0,0.755,36.2,31.100000000000023,3.8591954419127186,415.0,9.891,,,436.154754
2023,221,10,360.7768052516411,0.0,1.26,38.0775,32.85000000000002,4.471034177136158,,,,,
2023,221,11,391.9584245076586,0.0,1.51,38.45,34.74000000000001,4.76569719903644,,,,,
2023,221,12,394.1466083150984,6.32,1.76,39.4745,36.57000000000005,5.146653650923162,,,,2.193,
2023,221,13,359.4091903719912,0.0,1.51,40.5585,38.25,5.544155614049725,,,,,
2023,221,14,328.2275711159737,0.0,2.01,40.95,39.660000000000025,5.753651607615907,,,,,
2023,221,15,244.52954048140043,0.0,2.01,41.7675,40.660000000000025,6.137175373220639,269.0,11.596,,,523.148547
2023,221,16,189.00437636761487,0.0,3.27,41.3995,41.18000000000001,6.12660495003527,269.0,11.596,,,523.148547
2023,221,17,100.38293216630196,0.0,3.27,40.444,41.200000000000045,5.8242282743452805,269.0,11.596,,,523.148547
2023,221,18,25.98468271334792,6.32,2.77,39.433,40.83000000000004,5.464688040327744,,,,,
2023,221,19,0.8205689277899343,0.0,2.515,38.4625,40.129999999999995,5.11901632799932,,,,,
2023,221,20,0.0,0.0,1.51,38.0455,38.54000000000002,4.968456781042441,,,,,
2023,221,21,0.0,0.0,1.26,37.866,36.950000000000045,4.887504960606378,,,,,
2023,221,22,0.0,0.0,1.51,37.3975,35.56,4.742374738167302,,,,,
2023,221,23,0.0,0.0,0.5,37.015,34.22000000000003,4.6289571838465475,,,,,
2023,222,0,0.0,6.32,1.51,36.5795,32.97000000000003,4.514071322306986,,,,,
2023,222,1,0.0,0.0,2.01,36.079,31.870000000000005,4.380052884229779,,,,,
2023,222,2,0.0,0.0,1.01,34.9035,30.80000000000001,3.8562151869426486,,,,,
2023,222,3,0.0,0.0,0.755,33.94,29.79000000000002,3.3899838248183336,,,0.674,,
2023,222,4,0.0,0.0,1.51,32.36,28.910000000000025,3.0612753043324368,,,0.674,,
2023,222,5,1.0940919037199124,0.0,1.26,31.331,28.180000000000007,2.6727227668785436,,,0.674,,
2023,222,6,39.9343544857768,6.32,2.265,32.1385,27.610000000000017,2.975284522535075,,,,,
2023,222,7,137.308533916849,0.0,2.77,33.235,27.920000000000016,3.297245851824165,230.0,6.202,,,289.33251600000006
2023,222,8,234.13566739606125,0.0,2.77,34.6515,29.100000000000023,3.6564881105631666,230.0,6.202,,,289.33251600000006
2023,222,9,253.82932166301967,0.0,2.01,35.6505,30.58000000000004,3.948565659384628,230.0,6.202,,,289.33251600000006
2023,222,10,310.9956236323851,0.0,1.51,35.998,32.27000000000004,4.104987814970626,,,,,
2023,222,11,392.2319474835886,0.0,1.01,37.592,34.10000000000002,4.59493008321264,,,,,
2023,222,12,327.4070021881838,6.32,1.51,38.256,35.900000000000034,4.826985670992897,,,,2.194,
2023,222,13,393.3260393873085,0.0,1.51,39.8715,37.57000000000005,5.425674886725627,,,,,
2023,222,14,332.33041575492337,0.0,1.76,39.903,39.06,5.526608201714981,,,,,
2023,222,15,265.59080962800874,0.0,1.51,40.588,40.170000000000016,5.8499138874034,168.0,7.316,,,333.745704
2023,222,16,175.87527352297593,0.0,1.76,40.747,40.80000000000001,5.937892331646648,168.0,7.316,,,333.745704
2023,222,17,104.48577680525165,0.0,1.26,40.8475,40.920000000000016,5.985061724804861,168.0,7.316,,,333.745704
2023,222,18,34.19037199124726,6.32,2.265,39.349,40.59000000000003,5.490065378884103,,,,,
2023,222,19,0.5470459518599562,0.0,1.26,38.018,39.879999999999995,5.004210533689502,,,,,
2023,222,20,0.0,0.0,2.265,37.6045,38.21000000000003,4.8965806057232975,,,,,
2023,222,21,0.0,0.0,3.775,35.8915,36.54000000000002,4.414973201983281,,,,,
2023,222,22,0.0,0.0,3.775,34.7435,35.07000000000005,3.9858423239508767,,,,,
2023,222,23,0.0,0.0,3.27,33.9665,33.650000000000034,3.7429955989211674,,,,,
2023,223,0,0.0,3.16,2.77,32.9625,32.32000000000005,3.4531587317489953,,,,,
2023,223,1,0.0,0.0,2.01,32.3555,31.140000000000043,3.264369766431264,,,,,
2023,223,2,0.0,0.0,2.015,31.6765,30.0,3.064324393459287,,,,,
2023,223,3,0.0,0.0,0.755,30.9755,28.930000000000007,2.8660690268945967,,,,,
2023,223,4,0.0,0.0,0.25,29.941,27.99000000000001,2.644245259887029,,,,,
2023,223,5,1.0940919037199124,0.0,0.0,29.7525,27.180000000000007,2.559252292478174,,,,,
2023,223,6,19.14660831509847,3.16,0.0,29.9955,26.52000000000004,2.5188456628330633,,,,,
2023,223,7,87.25382932166302,0.0,0.25,32.227,26.760000000000048,3.079345564303831,,,,,
2023,223,8,133.4792122538293,0.0,0.5,33.328,27.980000000000015,3.4016250022368406,,,,,
2023,223,9,271.33479212253826,0.0,1.01,35.7335,29.470000000000027,4.022305132357565,,,,,
2023,223,10,300.6017505470459,0.0,1.01,36.3215,31.120000000000005,4.275291722743616,,,,,
2023,223,11,409.4638949671772,0.0,1.51,37.769,32.860000000000014,4.757117234907883,,,,,
2023,223,12,399.0700218818381,3.16,1.76,37.838,34.58000000000004,4.758505927358701,,,,,
2023,223,13,365.4266958424507,0.0,1.76,39.786,36.18000000000001,5.357170803520761,,,,,
2023,223,14,320.02188183807436,0.0,1.76,39.631,37.64000000000004,5.414316933310006,,,,,
2023,223,15,216.90371991247264,0.0,1.76,40.418,38.77000000000004,5.699180731060055,,,,,
2023,223,16,75.21881838074398,0.0,1.51,38.254,39.43000000000001,5.021405052509085,,,,,
2023,223,17,82.87746170678336,0.0,2.015,39.0365,39.610000000000014,5.198977349990817,,,,,
2023,223,18,26.531728665207876,3.16,2.52,37.9365,39.35000000000002,4.886375736538739,,,,,
2023,223,19,0.5470459518599562,0.0,2.265,36.824,38.610000000000014,4.540557456233463,,,,,
2023,223,20,0.0,0.0,2.01,36.187,37.03000000000003,4.2919475900746304,,,,,
2023,223,21,0.0,0.0,1.51,35.529,35.5,4.101831401470977,,,,,
2023,223,22,0.0,0.0,1.76,34.9025,34.150000000000034,4.1414242126450995,,,,,
2023,223,23,0.0,0.0,1.26,34.176,32.94,3.9562488048228297,,,,,
2023,224,0,0.0,3.16,0.25,33.4305,31.860000000000017,3.717686890554809,,,,,
2023,224,1,0.0,0.0,0.505,32.82,30.90000000000003,3.480431999332921,,,,,
2023,224,2,0.0,0.0,1.26,32.304,30.0,3.329918554647183,,,,,
2023,224,3,0.0,0.0,1.76,31.9445,29.170000000000016,3.4004951991550123,,,,,
2023,224,4,0.0,0.0,1.76,31.3575,28.430000000000007,3.2777013876652092,,,,,
2023,224,5,1.0940919037199124,0.0,0.505,29.9915,27.65000000000003,3.1186629489888382,,,,,
2023,224,6,30.908096280087527,3.16,1.005,30.4695,26.94,3.1355012026059357,,,,,
2023,224,7,89.98905908096279,0.0,1.76,31.6385,27.129999999999995,3.2768039364968744,,,,,
2023,224,8,194.47483588621444,0.0,1.76,33.4175,28.480000000000015,3.5063052042111083,,,,,
2023,224,9,315.6455142231947,0.0,1.51,35.0235,30.06,4.101634538002368,,,,,
2023,224,10,367.0678336980306,0.0,1.26,36.165,31.82000000000005,4.610755540373823,,,,,
2023,224,11,400.7111597374179,0.0,1.26,37.1515,33.700000000000045,4.951610511116858,,,,,
2023,224,12,400.437636761488,3.16,1.51,38.2685,35.52000000000004,5.274251222816026,,,,,
2023,224,13,377.7352297592998,0.0,1.51,39.574,37.22000000000003,5.755046649624383,,,,,
2023,224,14,329.59518599562364,0.0,1.51,40.2425,38.72000000000003,6.076228206384975,,,,,
2023,224,15,261.2144420131291,0.0,2.265,40.6745,39.82000000000005,6.282399554350022,,,,,
2023,224,16,181.61925601750545,0.0,2.77,40.3725,40.420000000000016,6.11463821556071,,,,,
2023,224,17,98.7417943107221,0.0,2.52,39.446,40.5,5.855516354146718,,,,,
2023,224,18,23.522975929978116,3.16,1.26,38.3955,40.120000000000005,5.544222712334918,,,,,
2023,224,19,0.2735229759299781,0.0,0.0,36.525,39.27000000000004,4.791297210440738,,,,,
2023,224,20,0.0,0.0,0.0,34.8375,37.57000000000005,4.246439191880031,,,,,
2023,224,21,0.0,0.0,1.01,35.0355,35.920000000000016,4.245303779794521,,,,,
2023,224,22,0.0,0.0,2.265,34.3605,34.460000000000036,3.948175531688637,,,,,
2023,224,23,0.0,0.0,1.76,32.9135,33.14000000000004,3.5964420354698334,,,,,
2023,225,0,0.0,3.16,0.755,31.4715,31.950000000000045,3.2043430922618725,,,,,
2023,225,1,0.0,0.0,0.5,31.344,30.890000000000043,3.1124595928547723,,,,,
2023,225,2,0.0,0.0,0.0,30.8115,29.90000000000003,2.959457879981096,,,,,
2023,225,3,0.0,0.0,0.0,29.853,28.99000000000001,2.738251343445986,,,,,
2023,225,4,0.0,0.0,0.0,28.7545,28.180000000000007,2.4831340724767728,,,,,
2023,225,5,1.3676148796498906,0.0,0.0,29.3895,27.390000000000043,2.547289662495985,,,,,
2023,225,6,52.78993435448577,3.16,0.505,31.691,26.69,2.924254806226806,,,,,
2023,225,7,143.05251641137855,0.0,1.01,32.8085,26.890000000000043,3.24414602483482,,,,,
2023,225,8,228.11816192560173,0.0,1.01,34.2945,28.25,3.682110011977678,,,,,
2023,225,9,312.9102844638949,0.0,1.01,35.8515,29.879999999999995,4.151694170043586,,,,,
2023,225,10,369.2560175054704,0.0,1.01,37.869,31.730000000000015,4.7730867458890165,,,,,
